date,time_slot,demand_count,day_of_week,month,is_weekend,is_holiday,is_school_term,is_farming_season,is_month_boundary,season,consecutive_holiday_count,temperature,feels_like_temp,precipitation_mm,snowfall_cm,wind_speed,weather_label,is_extreme_weather,lag_1_demand,lag_7_demand,lag_14_demand,rolling_7day_avg,rolling_14day_avg,days_since_last_operation
2020-11-25,daytime,1,2,11,0,0,1,0,1,autumn,0,13.8,13.8,0.0,0.0,1.6,cloudy,0,1.0,0.0,0.0,0.43,0.29,1.0
2020-11-25,evening,0,2,11,0,0,1,0,1,autumn,0,13.8,13.8,0.0,0.0,1.6,cloudy,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-11-25,morning,0,2,11,0,0,1,0,1,autumn,0,13.8,13.8,0.0,0.0,1.6,cloudy,0,0.0,0.0,1.0,0.14,0.36,1.0
2020-11-26,daytime,0,3,11,0,0,1,0,1,autumn,0,10.1,9.5,0.0,0.0,3.6,cloudy,0,1.0,1.0,1.0,0.57,0.36,1.0
2020-11-26,evening,0,3,11,0,0,1,0,1,autumn,0,10.1,9.5,0.0,0.0,3.6,cloudy,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-11-26,morning,0,3,11,0,0,1,0,1,autumn,0,10.1,9.5,0.0,0.0,3.6,cloudy,0,0.0,1.0,0.0,0.14,0.29,1.0
2020-11-27,daytime,0,4,11,0,0,1,0,1,autumn,0,13.2,13.2,0.5,0.0,0.8,rainy,0,0.0,1.0,0.0,0.43,0.29,1.0
2020-11-27,evening,1,4,11,0,0,1,0,1,autumn,0,13.2,13.2,0.5,0.0,0.8,rainy,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-11-27,morning,0,4,11,0,0,1,0,1,autumn,0,13.2,13.2,0.5,0.0,0.8,rainy,0,0.0,0.0,1.0,0.0,0.29,1.0
2020-11-28,daytime,0,5,11,1,0,0,0,1,autumn,1,12.4,11.8,0.0,0.0,3.6,sunny,0,0.0,0.0,0.0,0.29,0.29,1.0
2020-11-28,evening,0,5,11,1,0,0,0,1,autumn,1,12.4,11.8,0.0,0.0,3.6,sunny,0,1.0,2.0,0.0,0.43,0.29,1.0
2020-11-28,morning,0,5,11,1,0,0,0,1,autumn,1,12.4,11.8,0.0,0.0,3.6,sunny,0,0.0,0.0,0.0,0.0,0.21,1.0
2020-11-29,daytime,1,6,11,1,0,0,0,1,autumn,2,3.5,2.0,0.0,0.0,5.8,cloudy,0,0.0,0.0,0.0,0.29,0.29,1.0
2020-11-29,evening,1,6,11,1,0,0,0,1,autumn,2,3.5,2.0,0.0,0.0,5.8,cloudy,0,0.0,0.0,1.0,0.14,0.29,1.0
2020-11-29,morning,0,6,11,1,0,0,0,1,autumn,2,3.5,2.0,0.0,0.0,5.8,cloudy,0,0.0,0.0,0.0,0.0,0.21,1.0
2020-11-30,daytime,1,0,11,0,0,1,0,1,autumn,0,15.1,15.1,0.0,0.0,0.8,sunny,0,1.0,0.0,0.0,0.43,0.36,1.0
2020-11-30,evening,0,0,11,0,0,1,0,1,autumn,0,15.1,15.1,0.0,0.0,0.8,sunny,0,1.0,0.0,0.0,0.29,0.29,1.0
2020-11-30,morning,1,0,11,0,0,1,0,1,autumn,0,15.1,15.1,0.0,0.0,0.8,sunny,0,0.0,0.0,2.0,0.0,0.21,1.0
2020-12-01,daytime,0,1,12,0,0,1,0,1,winter,0,7.9,7.9,0.0,0.0,1.1,cloudy,0,1.0,1.0,0.0,0.57,0.43,1.0
2020-12-01,evening,0,1,12,0,0,1,0,1,winter,0,7.9,7.9,0.0,0.0,1.1,cloudy,0,0.0,0.0,0.0,0.29,0.29,1.0
2020-12-01,morning,0,1,12,0,0,1,0,1,winter,0,7.9,7.9,0.0,0.0,1.1,cloudy,0,1.0,0.0,0.0,0.14,0.14,1.0
2020-12-02,daytime,2,2,12,0,0,1,0,1,winter,0,5.9,5.9,0.0,0.0,2.1,sunny,0,0.0,1.0,0.0,0.43,0.43,1.0
2020-12-02,evening,0,2,12,0,0,1,0,1,winter,0,5.9,5.9,0.0,0.0,2.1,sunny,0,0.0,0.0,0.0,0.29,0.29,1.0
2020-12-02,morning,0,2,12,0,0,1,0,1,winter,0,5.9,5.9,0.0,0.0,2.1,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-03,daytime,0,3,12,0,0,1,0,1,winter,0,2.7,2.7,0.0,0.0,1.7,cloudy,0,2.0,0.0,1.0,0.57,0.57,1.0
2020-12-03,evening,0,3,12,0,0,1,0,1,winter,0,2.7,2.7,0.0,0.0,1.7,cloudy,0,0.0,0.0,0.0,0.29,0.29,1.0
2020-12-03,morning,2,3,12,0,0,1,0,1,winter,0,2.7,2.7,0.0,0.0,1.7,cloudy,0,0.0,0.0,1.0,0.14,0.14,1.0
2020-12-04,daytime,1,4,12,0,0,1,0,1,winter,0,6.3,6.3,0.0,0.0,2.0,cloudy,0,0.0,0.0,1.0,0.57,0.5,1.0
2020-12-04,evening,0,4,12,0,0,1,0,1,winter,0,6.3,6.3,0.0,0.0,2.0,cloudy,0,0.0,1.0,0.0,0.29,0.29,1.0
2020-12-04,morning,0,4,12,0,0,1,0,1,winter,0,6.3,6.3,0.0,0.0,2.0,cloudy,0,2.0,0.0,0.0,0.43,0.21,1.0
2020-12-05,daytime,0,5,12,1,0,0,0,1,winter,1,3.5,3.5,0.0,0.0,0.4,cloudy,0,1.0,0.0,0.0,0.71,0.5,1.0
2020-12-05,evening,0,5,12,1,0,0,0,1,winter,1,3.5,3.5,0.0,0.0,0.4,cloudy,0,0.0,0.0,2.0,0.14,0.29,1.0
2020-12-05,morning,0,5,12,1,0,0,0,1,winter,1,3.5,3.5,0.0,0.0,0.4,cloudy,0,0.0,0.0,0.0,0.43,0.21,1.0
2020-12-06,daytime,0,6,12,1,0,0,0,0,winter,2,8.4,7.1,0.0,0.0,5.3,sunny,0,0.0,1.0,0.0,0.71,0.5,1.0
2020-12-06,evening,1,6,12,1,0,0,0,0,winter,2,8.4,7.1,0.0,0.0,5.3,sunny,0,0.0,1.0,0.0,0.14,0.14,1.0
2020-12-06,morning,0,6,12,1,0,0,0,0,winter,2,8.4,7.1,0.0,0.0,5.3,sunny,0,0.0,0.0,0.0,0.43,0.21,1.0
2020-12-07,daytime,1,0,12,0,0,1,0,0,winter,0,9.5,9.5,0.0,0.0,1.7,cloudy,0,0.0,1.0,0.0,0.57,0.5,1.0
2020-12-07,evening,0,0,12,0,0,1,0,0,winter,0,9.5,9.5,0.0,0.0,1.7,cloudy,0,1.0,0.0,0.0,0.14,0.21,1.0
2020-12-07,morning,0,0,12,0,0,1,0,0,winter,0,9.5,9.5,0.0,0.0,1.7,cloudy,0,0.0,1.0,0.0,0.43,0.21,1.0
2020-12-08,daytime,1,1,12,0,0,1,0,0,winter,0,5.7,5.7,0.0,0.0,0.6,sunny,0,1.0,0.0,1.0,0.57,0.57,1.0
2020-12-08,evening,0,1,12,0,0,1,0,0,winter,0,5.7,5.7,0.0,0.0,0.6,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-08,morning,0,1,12,0,0,1,0,0,winter,0,5.7,5.7,0.0,0.0,0.6,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-12-09,daytime,1,2,12,0,0,1,0,0,winter,0,4.2,4.2,0.0,0.0,1.9,cloudy,0,1.0,2.0,1.0,0.71,0.57,1.0
2020-12-09,evening,1,2,12,0,0,1,0,0,winter,0,4.2,4.2,0.0,0.0,1.9,cloudy,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-09,morning,0,2,12,0,0,1,0,0,winter,0,4.2,4.2,0.0,0.0,1.9,cloudy,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-12-10,daytime,0,3,12,0,0,1,0,0,winter,0,11.1,7.8,0.0,0.0,10.3,cloudy,1,1.0,0.0,0.0,0.57,0.57,1.0
2020-12-10,evening,0,3,12,0,0,1,0,0,winter,0,11.1,7.8,0.0,0.0,10.3,cloudy,1,1.0,0.0,0.0,0.29,0.29,1.0
2020-12-10,morning,0,3,12,0,0,1,0,0,winter,0,11.1,7.8,0.0,0.0,10.3,cloudy,1,0.0,2.0,0.0,0.29,0.21,1.0
2020-12-11,daytime,0,4,12,0,0,1,0,0,winter,0,2.2,2.0,0.0,0.0,2.4,cloudy,0,0.0,1.0,0.0,0.57,0.57,1.0
2020-12-11,evening,1,4,12,0,0,1,0,0,winter,0,2.2,2.0,0.0,0.0,2.4,cloudy,0,0.0,0.0,1.0,0.29,0.29,1.0
2020-12-11,morning,1,4,12,0,0,1,0,0,winter,0,2.2,2.0,0.0,0.0,2.4,cloudy,0,0.0,0.0,0.0,0.0,0.21,1.0
2020-12-12,daytime,1,5,12,1,0,0,0,0,winter,1,7.7,7.4,0.0,0.0,2.8,sunny,0,0.0,0.0,0.0,0.43,0.57,1.0
2020-12-12,evening,0,5,12,1,0,0,0,0,winter,1,7.7,7.4,0.0,0.0,2.8,sunny,0,1.0,0.0,0.0,0.43,0.29,1.0
2020-12-12,morning,0,5,12,1,0,0,0,0,winter,1,7.7,7.4,0.0,0.0,2.8,sunny,0,1.0,0.0,0.0,0.14,0.29,1.0
2020-12-13,daytime,0,6,12,1,0,0,0,0,winter,2,6.1,5.6,0.0,0.0,3.2,sunny,0,1.0,0.0,1.0,0.57,0.64,1.0
2020-12-13,evening,0,6,12,1,0,0,0,0,winter,2,6.1,5.6,0.0,0.0,3.2,sunny,0,0.0,1.0,1.0,0.43,0.29,1.0
2020-12-13,morning,0,6,12,1,0,0,0,0,winter,2,6.1,5.6,0.0,0.0,3.2,sunny,0,0.0,0.0,0.0,0.14,0.29,1.0
2020-12-14,daytime,0,0,12,0,0,1,0,0,winter,0,4.9,4.0,0.0,0.0,4.3,sunny,0,0.0,1.0,1.0,0.57,0.57,1.0
2020-12-14,evening,0,0,12,0,0,1,0,0,winter,0,4.9,4.0,0.0,0.0,4.3,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-12-14,morning,0,0,12,0,0,1,0,0,winter,0,4.9,4.0,0.0,0.0,4.3,sunny,0,0.0,0.0,1.0,0.14,0.29,1.0
2020-12-15,daytime,0,1,12,0,0,1,0,0,winter,0,5.3,5.3,0.0,0.0,1.7,sunny,0,0.0,1.0,0.0,0.43,0.5,1.0
2020-12-15,evening,0,1,12,0,0,1,0,0,winter,0,5.3,5.3,0.0,0.0,1.7,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2020-12-15,morning,0,1,12,0,0,1,0,0,winter,0,5.3,5.3,0.0,0.0,1.7,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-16,daytime,0,2,12,0,0,1,0,0,winter,0,11.2,11.2,0.0,0.0,0.3,cloudy,0,0.0,1.0,2.0,0.29,0.5,1.0
2020-12-16,evening,0,2,12,0,0,1,0,0,winter,0,11.2,11.2,0.0,0.0,0.3,cloudy,0,0.0,1.0,0.0,0.29,0.21,1.0
2020-12-16,morning,0,2,12,0,0,1,0,0,winter,0,11.2,11.2,0.0,0.0,0.3,cloudy,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-17,daytime,1,3,12,0,0,1,0,0,winter,0,9.1,9.1,0.0,0.0,1.1,sunny,0,0.0,0.0,0.0,0.14,0.36,1.0
2020-12-17,evening,0,3,12,0,0,1,0,0,winter,0,9.1,9.1,0.0,0.0,1.1,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-17,morning,0,3,12,0,0,1,0,0,winter,0,9.1,9.1,0.0,0.0,1.1,sunny,0,0.0,0.0,2.0,0.14,0.21,1.0
2020-12-18,daytime,0,4,12,0,0,1,0,0,winter,0,11.0,11.0,0.0,0.0,1.0,sunny,0,1.0,0.0,1.0,0.29,0.43,1.0
2020-12-18,evening,1,4,12,0,0,1,0,0,winter,0,11.0,11.0,0.0,0.0,1.0,sunny,0,0.0,1.0,0.0,0.14,0.21,1.0
2020-12-18,morning,0,4,12,0,0,1,0,0,winter,0,11.0,11.0,0.0,0.0,1.0,sunny,0,0.0,1.0,0.0,0.14,0.07,1.0
2020-12-19,daytime,0,5,12,1,0,0,0,0,winter,1,4.0,3.6,0.0,0.0,3.0,sunny,0,0.0,1.0,0.0,0.29,0.36,1.0
2020-12-19,evening,0,5,12,1,0,0,0,0,winter,1,4.0,3.6,0.0,0.0,3.0,sunny,0,1.0,0.0,0.0,0.14,0.29,1.0
2020-12-19,morning,0,5,12,1,0,0,0,0,winter,1,4.0,3.6,0.0,0.0,3.0,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2020-12-20,daytime,0,6,12,1,0,0,0,0,winter,2,9.1,8.9,0.0,0.0,2.6,sunny,0,0.0,0.0,0.0,0.14,0.36,1.0
2020-12-20,evening,0,6,12,1,0,0,0,0,winter,2,9.1,8.9,0.0,0.0,2.6,sunny,0,0.0,0.0,1.0,0.14,0.29,1.0
2020-12-20,morning,0,6,12,1,0,0,0,0,winter,2,9.1,8.9,0.0,0.0,2.6,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2020-12-21,daytime,0,0,12,0,0,1,0,0,winter,0,1.2,0.9,0.0,0.0,2.8,sunny,0,0.0,0.0,1.0,0.14,0.36,1.0
2020-12-21,evening,0,0,12,0,0,1,0,0,winter,0,1.2,0.9,0.0,0.0,2.8,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-21,morning,0,0,12,0,0,1,0,0,winter,0,1.2,0.9,0.0,0.0,2.8,sunny,0,0.0,0.0,0.0,0.0,0.07,1.0
2020-12-22,daytime,0,1,12,0,0,1,0,0,winter,0,9.3,9.3,0.0,0.0,2.0,cloudy,0,0.0,0.0,1.0,0.14,0.29,1.0
2020-12-22,evening,0,1,12,0,0,1,0,0,winter,0,9.3,9.3,0.0,0.0,2.0,cloudy,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-22,morning,1,1,12,0,0,1,0,0,winter,0,9.3,9.3,0.0,0.0,2.0,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2020-12-23,daytime,1,2,12,0,0,1,0,0,winter,0,7.3,6.1,0.0,0.0,4.9,cloudy,0,0.0,0.0,1.0,0.14,0.21,1.0
2020-12-23,evening,1,2,12,0,0,1,0,0,winter,0,7.3,6.1,0.0,0.0,4.9,cloudy,0,0.0,0.0,1.0,0.14,0.21,1.0
2020-12-23,morning,1,2,12,0,0,1,0,0,winter,0,7.3,6.1,0.0,0.0,4.9,cloudy,0,1.0,0.0,0.0,0.14,0.14,1.0
2020-12-24,daytime,0,3,12,0,0,1,0,0,winter,0,6.8,5.8,0.0,0.0,4.4,cloudy,0,1.0,1.0,0.0,0.29,0.21,1.0
2020-12-24,evening,0,3,12,0,0,1,0,0,winter,0,6.8,5.8,0.0,0.0,4.4,cloudy,0,1.0,0.0,0.0,0.29,0.21,1.0
2020-12-24,morning,1,3,12,0,0,1,0,0,winter,0,6.8,5.8,0.0,0.0,4.4,cloudy,0,1.0,0.0,0.0,0.29,0.21,1.0
2020-12-25,daytime,0,4,12,0,0,0,0,1,winter,0,5.1,5.1,5.1,0.0,0.9,rainy,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-25,evening,0,4,12,0,0,0,0,1,winter,0,5.1,5.1,5.1,0.0,0.9,rainy,0,0.0,1.0,1.0,0.29,0.21,1.0
2020-12-25,morning,0,4,12,0,0,0,0,1,winter,0,5.1,5.1,5.1,0.0,0.9,rainy,0,1.0,0.0,1.0,0.43,0.29,1.0
2020-12-26,daytime,0,5,12,1,0,0,0,1,winter,1,4.6,4.6,0.0,0.0,0.1,sunny,0,0.0,0.0,1.0,0.14,0.21,1.0
2020-12-26,evening,0,5,12,1,0,0,0,1,winter,1,4.6,4.6,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-26,morning,0,5,12,1,0,0,0,1,winter,1,4.6,4.6,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.43,0.21,1.0
2020-12-27,daytime,0,6,12,1,0,0,0,1,winter,2,5.6,5.6,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-27,evening,0,6,12,1,0,0,0,1,winter,2,5.6,5.6,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-27,morning,1,6,12,1,0,0,0,1,winter,2,5.6,5.6,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.43,0.21,1.0
2020-12-28,daytime,2,0,12,0,0,0,0,1,winter,0,5.3,5.2,0.0,0.0,2.3,cloudy,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-28,evening,1,0,12,0,0,0,0,1,winter,0,5.3,5.2,0.0,0.0,2.3,cloudy,0,0.0,0.0,0.0,0.14,0.14,1.0
2020-12-28,morning,0,0,12,0,0,0,0,1,winter,0,5.3,5.2,0.0,0.0,2.3,cloudy,0,1.0,0.0,0.0,0.57,0.29,1.0
2020-12-29,daytime,1,1,12,0,0,0,0,1,winter,0,-4.8,-4.8,0.0,0.0,1.4,sunny,0,2.0,0.0,0.0,0.43,0.29,1.0
2020-12-29,evening,0,1,12,0,0,0,0,1,winter,0,-4.8,-4.8,0.0,0.0,1.4,sunny,0,1.0,0.0,0.0,0.29,0.21,1.0
2020-12-29,morning,0,1,12,0,0,0,0,1,winter,0,-4.8,-4.8,0.0,0.0,1.4,sunny,0,0.0,1.0,0.0,0.57,0.29,1.0
2020-12-30,daytime,0,2,12,0,0,0,0,1,winter,0,8.7,8.6,0.0,0.0,2.2,sunny,0,1.0,1.0,0.0,0.57,0.36,1.0
2020-12-30,evening,0,2,12,0,0,0,0,1,winter,0,8.7,8.6,0.0,0.0,2.2,sunny,0,0.0,1.0,0.0,0.29,0.21,1.0
2020-12-30,morning,0,2,12,0,0,0,0,1,winter,0,8.7,8.6,0.0,0.0,2.2,sunny,0,0.0,1.0,0.0,0.43,0.29,1.0
2020-12-31,daytime,0,3,12,0,0,0,0,1,winter,0,5.0,2.8,0.0,0.0,7.5,sunny,0,0.0,0.0,1.0,0.43,0.36,1.0
2020-12-31,evening,0,3,12,0,0,0,0,1,winter,0,5.0,2.8,0.0,0.0,7.5,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2020-12-31,morning,0,3,12,0,0,0,0,1,winter,0,5.0,2.8,0.0,0.0,7.5,sunny,0,0.0,1.0,0.0,0.29,0.29,1.0
2021-01-01,daytime,0,4,1,0,1,0,0,1,winter,1,-6.1,-6.1,2.3,1.3,1.6,snowy,0,0.0,0.0,0.0,0.43,0.29,1.0
2021-01-01,evening,0,4,1,0,1,0,0,1,winter,1,-6.1,-6.1,2.3,1.3,1.6,snowy,0,0.0,0.0,1.0,0.14,0.21,1.0
2021-01-01,morning,0,4,1,0,1,0,0,1,winter,1,-6.1,-6.1,2.3,1.3,1.6,snowy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-02,daytime,0,5,1,1,0,0,0,1,winter,2,-2.1,-2.1,0.0,0.0,0.8,cloudy,0,0.0,0.0,0.0,0.43,0.29,1.0
2021-01-02,evening,0,5,1,1,0,0,0,1,winter,2,-2.1,-2.1,0.0,0.0,0.8,cloudy,0,0.0,0.0,0.0,0.14,0.14,1.0
2021-01-02,morning,0,5,1,1,0,0,0,1,winter,2,-2.1,-2.1,0.0,0.0,0.8,cloudy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-03,daytime,0,6,1,1,0,0,0,1,winter,3,3.2,3.2,0.0,0.0,0.1,cloudy,0,0.0,0.0,0.0,0.43,0.29,1.0
2021-01-03,evening,0,6,1,1,0,0,0,1,winter,3,3.2,3.2,0.0,0.0,0.1,cloudy,0,0.0,0.0,0.0,0.14,0.14,1.0
2021-01-03,morning,0,6,1,1,0,0,0,1,winter,3,3.2,3.2,0.0,0.0,0.1,cloudy,0,0.0,1.0,0.0,0.14,0.29,1.0
2021-01-04,daytime,0,0,1,0,0,0,0,1,winter,0,-4.0,-4.0,0.0,0.0,1.3,cloudy,0,0.0,2.0,0.0,0.43,0.29,1.0
2021-01-04,evening,0,0,1,0,0,0,0,1,winter,0,-4.0,-4.0,0.0,0.0,1.3,cloudy,0,0.0,1.0,0.0,0.14,0.14,1.0
2021-01-04,morning,0,0,1,0,0,0,0,1,winter,0,-4.0,-4.0,0.0,0.0,1.3,cloudy,0,0.0,0.0,0.0,0.0,0.29,1.0
2021-01-05,daytime,1,1,1,0,0,0,0,1,winter,0,4.0,2.7,0.0,0.0,5.2,sunny,0,0.0,1.0,0.0,0.14,0.29,1.0
2021-01-05,evening,0,1,1,0,0,0,0,1,winter,0,4.0,2.7,0.0,0.0,5.2,sunny,0,0.0,0.0,0.0,0.0,0.14,1.0
2021-01-05,morning,0,1,1,0,0,0,0,1,winter,0,4.0,2.7,0.0,0.0,5.2,sunny,0,0.0,0.0,1.0,0.0,0.29,1.0
2021-01-06,daytime,0,2,1,0,0,0,0,0,winter,0,-2.0,-3.6,0.0,0.0,6.0,sunny,0,1.0,0.0,1.0,0.14,0.36,1.0
2021-01-06,evening,0,2,1,0,0,0,0,0,winter,0,-2.0,-3.6,0.0,0.0,6.0,sunny,0,0.0,0.0,1.0,0.0,0.14,1.0
2021-01-06,morning,0,2,1,0,0,0,0,0,winter,0,-2.0,-3.6,0.0,0.0,6.0,sunny,0,0.0,0.0,1.0,0.0,0.21,1.0
2021-01-07,daytime,0,3,1,0,0,0,0,0,winter,0,-3.9,-4.8,0.0,0.0,4.3,cloudy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-07,evening,0,3,1,0,0,0,0,0,winter,0,-3.9,-4.8,0.0,0.0,4.3,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-07,morning,0,3,1,0,0,0,0,0,winter,0,-3.9,-4.8,0.0,0.0,4.3,cloudy,0,0.0,0.0,1.0,0.0,0.14,1.0
2021-01-08,daytime,0,4,1,0,0,1,0,0,winter,0,4.1,4.1,0.0,0.0,0.3,cloudy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-08,evening,0,4,1,0,0,1,0,0,winter,0,4.1,4.1,0.0,0.0,0.3,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-08,morning,0,4,1,0,0,1,0,0,winter,0,4.1,4.1,0.0,0.0,0.3,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-09,daytime,0,5,1,1,0,0,0,0,winter,1,1.0,0.4,0.0,0.0,3.5,cloudy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-09,evening,0,5,1,1,0,0,0,0,winter,1,1.0,0.4,0.0,0.0,3.5,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-09,morning,0,5,1,1,0,0,0,0,winter,1,1.0,0.4,0.0,0.0,3.5,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-10,daytime,1,6,1,1,0,0,0,0,winter,2,8.4,8.3,0.0,0.0,2.3,cloudy,0,0.0,0.0,0.0,0.14,0.29,1.0
2021-01-10,evening,0,6,1,1,0,0,0,0,winter,2,8.4,8.3,0.0,0.0,2.3,cloudy,0,0.0,0.0,0.0,0.0,0.07,1.0
2021-01-10,morning,0,6,1,1,0,0,0,0,winter,2,8.4,8.3,0.0,0.0,2.3,cloudy,0,0.0,0.0,1.0,0.0,0.07,1.0
2021-01-11,daytime,0,0,1,0,1,1,0,0,winter,3,8.1,8.1,0.0,0.0,0.3,sunny,0,1.0,0.0,2.0,0.29,0.36,1.0
2021-01-11,evening,0,0,1,0,1,1,0,0,winter,3,8.1,8.1,0.0,0.0,0.3,sunny,0,0.0,0.0,1.0,0.0,0.07,1.0
2021-01-11,morning,0,0,1,0,1,1,0,0,winter,3,8.1,8.1,0.0,0.0,0.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-12,daytime,0,1,1,0,0,1,0,0,winter,0,3.4,3.4,0.0,0.0,1.7,sunny,0,0.0,1.0,1.0,0.29,0.21,1.0
2021-01-12,evening,0,1,1,0,0,1,0,0,winter,0,3.4,3.4,0.0,0.0,1.7,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-12,morning,0,1,1,0,0,1,0,0,winter,0,3.4,3.4,0.0,0.0,1.7,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-13,daytime,0,2,1,0,0,1,0,0,winter,0,2.7,2.2,0.0,0.0,3.3,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2021-01-13,evening,0,2,1,0,0,1,0,0,winter,0,2.7,2.2,0.0,0.0,3.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-13,morning,1,2,1,0,0,1,0,0,winter,0,2.7,2.2,0.0,0.0,3.3,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-14,daytime,1,3,1,0,0,1,0,0,winter,0,-0.3,-0.3,0.0,0.0,1.5,sunny,0,0.0,0.0,0.0,0.14,0.14,1.0
2021-01-14,evening,0,3,1,0,0,1,0,0,winter,0,-0.3,-0.3,0.0,0.0,1.5,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-14,morning,0,3,1,0,0,1,0,0,winter,0,-0.3,-0.3,0.0,0.0,1.5,sunny,0,1.0,0.0,0.0,0.14,0.07,1.0
2021-01-15,daytime,0,4,1,0,0,1,0,0,winter,0,-0.9,-1.0,0.0,0.0,2.2,cloudy,0,1.0,0.0,0.0,0.29,0.21,1.0
2021-01-15,evening,0,4,1,0,0,1,0,0,winter,0,-0.9,-1.0,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-15,morning,0,4,1,0,0,1,0,0,winter,0,-0.9,-1.0,0.0,0.0,2.2,cloudy,0,0.0,0.0,0.0,0.14,0.07,1.0
2021-01-16,daytime,0,5,1,1,0,0,0,0,winter,1,-0.9,-0.9,0.0,0.0,0.4,sunny,0,0.0,0.0,0.0,0.29,0.21,1.0
2021-01-16,evening,0,5,1,1,0,0,0,0,winter,1,-0.9,-0.9,0.0,0.0,0.4,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-16,morning,0,5,1,1,0,0,0,0,winter,1,-0.9,-0.9,0.0,0.0,0.4,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2021-01-17,daytime,0,6,1,1,0,0,0,0,winter,2,1.9,1.7,0.0,0.0,2.5,cloudy,0,0.0,1.0,0.0,0.29,0.21,1.0
2021-01-17,evening,0,6,1,1,0,0,0,0,winter,2,1.9,1.7,0.0,0.0,2.5,cloudy,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-17,morning,0,6,1,1,0,0,0,0,winter,2,1.9,1.7,0.0,0.0,2.5,cloudy,0,0.0,0.0,0.0,0.14,0.07,1.0
2021-01-18,daytime,0,0,1,0,0,1,0,0,winter,0,7.4,7.4,0.0,0.0,0.6,sunny,0,0.0,0.0,0.0,0.14,0.21,1.0
2021-01-18,evening,0,0,1,0,0,1,0,0,winter,0,7.4,7.4,0.0,0.0,0.6,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-18,morning,0,0,1,0,0,1,0,0,winter,0,7.4,7.4,0.0,0.0,0.6,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
2021-01-19,daytime,0,1,1,0,0,1,0,0,winter,0,10.0,10.0,0.0,0.0,0.1,sunny,0,0.0,0.0,1.0,0.14,0.21,1.0
2021-01-19,evening,0,1,1,0,0,1,0,0,winter,0,10.0,10.0,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-19,morning,1,1,1,0,0,1,0,0,winter,0,10.0,10.0,0.0,0.0,0.1,sunny,0,0.0,0.0,0.0,0.14,0.07,1.0
